race_id,gp_year,gp_name,gp_round,driver_id,driver_name,constructor,constructor_ref,is_williams,stop_number,lap_number,time_of_stop,pit_duration,pit_duration_ms,pit_duration_s,long_stop_flag,multi_stops_flag,chaotic_race_flag
998,2018,British Grand Prix,10,840,Lance Stroll,Williams,williams,True,1,30,15:01:51,27.774,27774,27.774,False,False,False
999,2018,German Grand Prix,11,815,Sergio Pérez,Force India,force_india,False,1,22,15:42:34,25.130,25130,25.13,False,False,False
999,2018,German Grand Prix,11,839,Esteban Ocon,Force India,force_india,False,1,25,15:46:55,19.570,19570,19.57,False,False,False
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,False,1,20,15:39:50,19.818,19818,19.818,False,False,False
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,False,1,21,15:41:19,20.198,20198,20.198,False,False,False
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,False,2,51,16:22:13,22.738,22738,22.738,False,False,False
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,False,2,51,16:22:14,34.742,34742,34.742,False,False,False
999,2018,German Grand Prix,11,154,Romain Grosjean,Haas F1 Team,haas,False,3,55,16:29:57,19.752,19752,19.752,False,False,False
999,2018,German Grand Prix,11,825,Kevin Magnussen,Haas F1 Team,haas,False,3,55,16:29:59,27.736,27736,27.736,False,False,False
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,False,1,18,15:37:14,19.584,19584,19.584,False,False,False
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,False,1,20,15:40:01,20.160,20160,20.16,False,False,False
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,False,2,50,16:20:42,19.637,19637,19.637,False,False,False
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,False,2,51,16:21:56,20.752,20752,20.752,False,False,False
999,2018,German Grand Prix,11,807,Nico Hülkenberg,Renault,renault,False,3,55,16:29:16,20.812,20812,20.812,False,False,False
999,2018,German Grand Prix,11,832,Carlos Sainz,Renault,renault,False,3,56,16:31:24,20.530,20530,20.53,False,False,False
999,2018,German Grand Prix,11,840,Lance Stroll,Williams,williams,True,1,27,15:49:46,19.476,19476,19.476,False,False,False
999,2018,German Grand Prix,11,845,Sergey Sirotkin,Williams,williams,True,1,28,15:51:05,24.173,24173,24.173,False,False,False
999,2018,German Grand Prix,11,840,Lance Stroll,Williams,williams,True,2,50,16:21:14,19.526,19526,19.526,False,False,False
999,2018,German Grand Prix,11,845,Sergey Sirotkin,Williams,williams,True,2,51,16:23:00,21.711,21711,21.711,False,False,False
1000,2018,Hungarian Grand Prix,12,815,Sergio Pérez,Force India,force_india,False,1,22,15:44:52,22.561,22561,22.561,False,False,False
1000,2018,Hungarian Grand Prix,12,839,Esteban Ocon,Force India,force_india,False,1,39,16:08:53,22.258,22258,22.258,False,False,False
1000,2018,Hungarian Grand Prix,12,154,Romain Grosjean,Haas F1 Team,haas,False,1,29,15:54:26,21.733,21733,21.733,False,False,False
1000,2018,Hungarian Grand Prix,12,825,Kevin Magnussen,Haas F1 Team,haas,False,1,31,15:57:05,25.126,25126,25.126,False,False,False
1000,2018,Hungarian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,False,1,23,15:46:04,21.966,21966,21.966,False,False,False
1000,2018,Hungarian Grand Prix,12,832,Carlos Sainz,Renault,renault,False,1,25,15:48:47,21.914,21914,21.914,False,False,False
1000,2018,Hungarian Grand Prix,12,807,Nico Hülkenberg,Renault,renault,False,2,50,16:24:45,22.650,22650,22.65,False,False,False
1000,2018,Hungarian Grand Prix,12,845,Sergey Sirotkin,Williams,williams,True,1,31,15:57:50,21.509,21509,21.509,False,False,False
1000,2018,Hungarian Grand Prix,12,840,Lance Stroll,Williams,williams,True,1,47,16:20:54,21.291,21291,21.291,False,False,False
1001,2018,Belgian Grand Prix,13,815,Sergio Pérez,Force India,force_india,False,1,1,15:16:02,19.667,19667,19.667,False,False,False
1001,2018,Belgian Grand Prix,13,839,Esteban Ocon,Force India,force_india,False,1,1,15:16:03,19.582,19582,19.582,False,False,False
1001,2018,Belgian Grand Prix,13,839,Esteban Ocon,Force India,force_india,False,2,24,16:01:54,23.225,23225,23.225,False,False,False
1001,2018,Belgian Grand Prix,13,815,Sergio Pérez,Force India,force_india,False,2,25,16:03:39,23.157,23157,23.157,False,False,False
1001,2018,Belgian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,False,1,1,15:16:05,20.280,20280,20.28,False,False,False
1001,2018,Belgian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,False,1,1,15:16:07,20.021,20021,20.021,False,False,False
1001,2018,Belgian Grand Prix,13,154,Romain Grosjean,Haas F1 Team,haas,False,2,23,16:00:10,23.248,23248,23.248,False,False,False
1001,2018,Belgian Grand Prix,13,825,Kevin Magnussen,Haas F1 Team,haas,False,2,26,16:05:49,24.304,24304,24.304,False,False,False
1001,2018,Belgian Grand Prix,13,832,Carlos Sainz,Renault,renault,False,1,1,15:16:18,18.509,18509,18.509,False,False,False
1001,2018,Belgian Grand Prix,13,832,Carlos Sainz,Renault,renault,False,2,22,15:58:45,23.857,23857,23.857,False,False,False
1001,2018,Belgian Grand Prix,13,845,Sergey Sirotkin,Williams,williams,True,1,1,15:16:12,19.791,19791,19.791,False,False,False
1001,2018,Belgian Grand Prix,13,840,Lance Stroll,Williams,williams,True,1,1,15:16:13,19.732,19732,19.732,False,False,False
1001,2018,Belgian Grand Prix,13,840,Lance Stroll,Williams,williams,True,2,23,16:00:34,22.901,22901,22.901,False,False,False
1001,2018,Belgian Grand Prix,13,845,Sergey Sirotkin,Williams,williams,True,2,24,16:02:22,22.339,22339,22.339,False,False,False
1002,2018,Italian Grand Prix,14,839,Esteban Ocon,Force India,force_india,False,1,38,16:09:51,24.827,24827,24.827,False,False,False
1002,2018,Italian Grand Prix,14,815,Sergio Pérez,Force India,force_india,False,1,39,16:11:20,25.655,25655,25.655,False,False,False
1002,2018,Italian Grand Prix,14,825,Kevin Magnussen,Haas F1 Team,haas,False,1,4,15:21:22,38.563,38563,38.563,False,False,False
1002,2018,Italian Grand Prix,14,154,Romain Grosjean,Haas F1 Team,haas,False,1,23,15:48:27,24.779,24779,24.779,False,False,False
1002,2018,Italian Grand Prix,14,807,Nico Hülkenberg,Renault,renault,False,1,1,15:15:34,25.234,25234,25.234,False,False,False
1002,2018,Italian Grand Prix,14,832,Carlos Sainz,Renault,renault,False,1,39,16:11:32,25.774,25774,25.774,False,False,False
1002,2018,Italian Grand Prix,14,807,Nico Hülkenberg,Renault,renault,False,2,41,16:14:52,24.456,24456,24.456,False,False,False
1002,2018,Italian Grand Prix,14,840,Lance Stroll,Williams,williams,True,1,35,16:05:54,26.440,26440,26.44,False,False,False
1002,2018,Italian Grand Prix,14,845,Sergey Sirotkin,Williams,williams,True,1,37,16:08:49,25.245,25245,25.245,False,False,False
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,False,1,17,20:47:51,29.978,29978,29.978,False,False,False
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,False,2,33,21:17:29,30.561,30561,30.561,False,False,False
1003,2018,Singapore Grand Prix,15,815,Sergio Pérez,Force India,force_india,False,3,39,21:28:41,24.340,24340,24.34,False,False,False
1003,2018,Singapore Grand Prix,15,154,Romain Grosjean,Haas F1 Team,haas,False,1,16,20:46:12,29.517,29517,29.517,False,False,False
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,False,1,26,21:04:30,29.408,29408,29.408,False,False,False
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,False,2,36,21:23:01,30.711,30711,30.711,False,False,False
1003,2018,Singapore Grand Prix,15,825,Kevin Magnussen,Haas F1 Team,haas,False,3,48,21:44:52,29.324,29324,29.324,False,False,False
1003,2018,Singapore Grand Prix,15,807,Nico Hülkenberg,Renault,renault,False,1,15,20:44:23,31.183,31183,31.183,False,False,False
1003,2018,Singapore Grand Prix,15,832,Carlos Sainz,Renault,renault,False,1,37,21:23:46,30.242,30242,30.242,False,False,False
1003,2018,Singapore Grand Prix,15,845,Sergey Sirotkin,Williams,williams,True,1,3,20:21:50,30.477,30477,30.477,False,False,False
1003,2018,Singapore Grand Prix,15,840,Lance Stroll,Williams,williams,True,1,40,21:30:02,28.767,28767,28.767,False,False,False
1003,2018,Singapore Grand Prix,15,845,Sergey Sirotkin,Williams,williams,True,2,45,21:39:51,34.022,34022,34.022,False,False,False
1004,2018,Russian Grand Prix,16,839,Esteban Ocon,Force India,force_india,False,1,10,14:30:40,30.642,30642,30.642,False,False,False
1004,2018,Russian Grand Prix,16,815,Sergio Pérez,Force India,force_india,False,1,12,14:34:04,29.924,29924,29.924,False,False,False
1004,2018,Russian Grand Prix,16,154,Romain Grosjean,Haas F1 Team,haas,False,1,8,14:27:27,30.469,30469,30.469,False,False,False
1004,2018,Russian Grand Prix,16,825,Kevin Magnussen,Haas F1 Team,haas,False,1,9,14:28:59,29.904,29904,29.904,False,False,False
1004,2018,Russian Grand Prix,16,832,Carlos Sainz,Renault,renault,False,1,32,15:08:28,30.021,30021,30.021,False,False,False
1004,2018,Russian Grand Prix,16,807,Nico Hülkenberg,Renault,renault,False,1,35,15:12:47,30.625,30625,30.625,False,False,False
1004,2018,Russian Grand Prix,16,840,Lance Stroll,Williams,williams,True,1,7,14:25:54,29.266,29266,29.266,False,False,False
1004,2018,Russian Grand Prix,16,845,Sergey Sirotkin,Williams,williams,True,1,10,14:31:18,29.912,29912,29.912,False,False,False
1005,2018,Japanese Grand Prix,17,815,Sergio Pérez,Force India,force_india,False,1,24,14:55:30,23.635,23635,23.635,False,False,False
1005,2018,Japanese Grand Prix,17,839,Esteban Ocon,Force India,force_india,False,1,26,14:58:45,23.316,23316,23.316,False,False,False
1005,2018,Japanese Grand Prix,17,825,Kevin Magnussen,Haas F1 Team,haas,False,1,2,14:17:48,29.007,29007,29.007,False,False,False
1005,2018,Japanese Grand Prix,17,154,Romain Grosjean,Haas F1 Team,haas,False,1,29,15:03:29,23.692,23692,23.692,False,False,False
1005,2018,Japanese Grand Prix,17,807,Nico Hülkenberg,Renault,renault,False,1,30,15:05:33,23.555,23555,23.555,False,False,False
1005,2018,Japanese Grand Prix,17,832,Carlos Sainz,Renault,renault,False,1,32,15:08:30,23.477,23477,23.477,False,False,False
1005,2018,Japanese Grand Prix,17,845,Sergey Sirotkin,Williams,williams,True,1,4,14:20:51,23.660,23660,23.66,False,False,False
1005,2018,Japanese Grand Prix,17,840,Lance Stroll,Williams,williams,True,1,14,14:39:30,23.657,23657,23.657,False,False,False
1005,2018,Japanese Grand Prix,17,845,Sergey Sirotkin,Williams,williams,True,2,38,15:18:43,23.647,23647,23.647,False,False,False
1005,2018,Japanese Grand Prix,17,840,Lance Stroll,Williams,williams,True,2,39,15:20:25,29.804,29804,29.804,False,False,False
1006,2018,United States Grand Prix,18,839,Esteban Ocon,Force India,force_india,False,1,22,13:52:07,24.534,24534,24.534,False,False,False
1006,2018,United States Grand Prix,18,815,Sergio Pérez,Force India,force_india,False,1,25,13:57:18,25.723,25723,25.723,False,False,False
1006,2018,United States Grand Prix,18,154,Romain Grosjean,Haas F1 Team,haas,False,1,1,13:15:46,35.104,35104,35.104,False,False,False
1006,2018,United States Grand Prix,18,825,Kevin Magnussen,Haas F1 Team,haas,False,1,30,14:05:48,23.723,23723,23.723,False,False,False
1006,2018,United States Grand Prix,18,807,Nico Hülkenberg,Renault,renault,False,1,23,13:53:40,24.681,24681,24.681,False,False,False
1006,2018,United States Grand Prix,18,832,Carlos Sainz,Renault,renault,False,1,24,13:55:25,29.319,29319,29.319,False,False,False
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,True,1,1,13:15:34,41.048,41048,41.048,False,False,False
1006,2018,United States Grand Prix,18,845,Sergey Sirotkin,Williams,williams,True,1,10,13:31:11,23.686,23686,23.686,False,False,False
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,True,2,5,13:23:02,18.610,18610,18.61,False,False,False
1006,2018,United States Grand Prix,18,845,Sergey Sirotkin,Williams,williams,True,2,29,14:04:26,23.715,23715,23.715,False,False,False
1006,2018,United States Grand Prix,18,840,Lance Stroll,Williams,williams,True,3,38,14:20:52,24.296,24296,24.296,False,False,False
1007,2018,Mexican Grand Prix,19,839,Esteban Ocon,Force India,force_india,False,1,1,13:14:32,27.806,27806,27.806,False,False,False
1007,2018,Mexican Grand Prix,19,815,Sergio Pérez,Force India,force_india,False,1,30,13:56:04,23.755,23755,23.755,False,False,False
1007,2018,Mexican Grand Prix,19,839,Esteban Ocon,Force India,force_india,False,2,30,13:56:33,22.756,22756,22.756,False,False,False
1007,2018,Mexican Grand Prix,19,825,Kevin Magnussen,Haas F1 Team,haas,False,1,43,14:15:14,22.390,22390,22.39,False,False,False
1007,2018,Mexican Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,False,1,44,14:16:47,22.733,22733,22.733,False,False,False
1007,2018,Mexican Grand Prix,19,154,Romain Grosjean,Haas F1 Team,haas,False,2,60,14:40:00,23.426,23426,23.426,False,False,False
1007,2018,Mexican Grand Prix,19,832,Carlos Sainz,Renault,renault,False,1,11,13:28:40,22.660,22660,22.66,False,False,False
1007,2018,Mexican Grand Prix,19,807,Nico Hülkenberg,Renault,renault,False,1,12,13:30:08,23.037,23037,23.037,False,False,False
1007,2018,Mexican Grand Prix,19,840,Lance Stroll,Williams,williams,True,1,10,13:27:33,24.451,24451,24.451,False,False,False
1007,2018,Mexican Grand Prix,19,845,Sergey Sirotkin,Williams,williams,True,1,11,13:29:04,22.732,22732,22.732,False,False,False
1007,2018,Mexican Grand Prix,19,840,Lance Stroll,Williams,williams,True,2,23,13:46:14,23.371,23371,23.371,False,False,False
1008,2018,Brazilian Grand Prix,20,815,Sergio Pérez,Force India,force_india,False,1,39,16:02:25,23.505,23505,23.505,False,False,False
1008,2018,Brazilian Grand Prix,20,839,Esteban Ocon,Force India,force_india,False,1,40,16:03:50,27.226,27226,27.226,False,False,False
1008,2018,Brazilian Grand Prix,20,839,Esteban Ocon,Force India,force_india,False,2,57,16:25:23,31.198,31198,31.198,False,False,False
1008,2018,Brazilian Grand Prix,20,154,Romain Grosjean,Haas F1 Team,haas,False,1,32,15:53:30,23.403,23403,23.403,False,False,False
1008,2018,Brazilian Grand Prix,20,825,Kevin Magnussen,Haas F1 Team,haas,False,1,41,16:04:39,23.115,23115,23.115,False,False,False
1008,2018,Brazilian Grand Prix,20,832,Carlos Sainz,Renault,renault,False,1,25,15:45:06,23.939,23939,23.939,False,False,False
1008,2018,Brazilian Grand Prix,20,832,Carlos Sainz,Renault,renault,False,2,48,16:14:02,23.770,23770,23.77,False,False,False
1008,2018,Brazilian Grand Prix,20,845,Sergey Sirotkin,Williams,williams,True,1,16,15:33:56,23.273,23273,23.273,False,False,False
1008,2018,Brazilian Grand Prix,20,840,Lance Stroll,Williams,williams,True,1,17,15:35:13,24.608,24608,24.608,False,False,False
1008,2018,Brazilian Grand Prix,20,840,Lance Stroll,Williams,williams,True,2,65,16:35:55,24.283,24283,24.283,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,839,Esteban Ocon,Force India,force_india,False,1,18,17:49:58,21.979,21979,21.979,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,815,Sergio Pérez,Force India,force_india,False,1,26,18:04:04,22.112,22112,22.112,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,154,Romain Grosjean,Haas F1 Team,haas,False,1,7,17:29:48,22.354,22354,22.354,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,825,Kevin Magnussen,Haas F1 Team,haas,False,1,41,18:30:42,21.587,21587,21.587,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,832,Carlos Sainz,Renault,renault,False,1,37,18:23:10,21.964,21964,21.964,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,845,Sergey Sirotkin,Williams,williams,True,1,35,18:20:39,22.755,22755,22.755,False,False,False
1009,2018,Abu Dhabi Grand Prix,21,840,Lance Stroll,Williams,williams,True,1,40,18:29:11,22.189,22189,22.189,False,False,False
1010,2019,Australian Grand Prix,1,825,Kevin Magnussen,Haas F1 Team,haas,False,1,14,16:34:47,22.388,22388,22.388,False,False,False
1010,2019,Australian Grand Prix,1,154,Romain Grosjean,Haas F1 Team,haas,False,1,15,16:36:19,29.981,29981,29.981,False,False,False
1010,2019,Australian Grand Prix,1,815,Sergio Pérez,Racing Point,racing_point,False,1,13,16:33:28,23.234,23234,23.234,False,False,False
1010,2019,Australian Grand Prix,1,840,Lance Stroll,Racing Point,racing_point,False,1,27,16:54:21,22.471,22471,22.471,False,False,False
1010,2019,Australian Grand Prix,1,817,Daniel Ricciardo,Renault,renault,False,1,1,16:15:30,33.027,33027,33.027,False,False,False
1010,2019,Australian Grand Prix,1,807,Nico Hülkenberg,Renault,renault,False,1,13,16:33:19,21.588,21588,21.588,False,False,False
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,True,1,1,16:15:28,32.997,32997,32.997,False,False,False
1010,2019,Australian Grand Prix,1,847,George Russell,Williams,williams,True,1,26,16:53:46,21.689,21689,21.689,False,False,False
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,True,2,28,16:58:10,22.343,22343,22.343,False,False,False
1010,2019,Australian Grand Prix,1,847,George Russell,Williams,williams,True,2,42,17:18:18,21.543,21543,21.543,False,False,False
1010,2019,Australian Grand Prix,1,9,Robert Kubica,Williams,williams,True,3,44,17:22:42,21.889,21889,21.889,False,False,False
1011,2019,Bahrain Grand Prix,2,154,Romain Grosjean,Haas F1 Team,haas,False,1,1,18:15:49,32.082,32082,32.082,False,False,False
1011,2019,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,False,1,10,18:30:10,24.948,24948,24.948,False,False,False
1011,2019,Bahrain Grand Prix,2,825,Kevin Magnussen,Haas F1 Team,haas,False,2,38,19:16:47,25.982,25982,25.982,False,False,False
1011,2019,Bahrain Grand Prix,2,840,Lance Stroll,Racing Point,racing_point,False,1,1,18:15:42,34.338,34338,34.338,False,False,False
1011,2019,Bahrain Grand Prix,2,815,Sergio Pérez,Racing Point,racing_point,False,1,8,18:26:49,27.136,27136,27.136,False,False,False
1011,2019,Bahrain Grand Prix,2,840,Lance Stroll,Racing Point,racing_point,False,2,23,18:52:28,26.600,26600,26.6,False,False,False
1011,2019,Bahrain Grand Prix,2,815,Sergio Pérez,Racing Point,racing_point,False,2,33,19:08:18,26.798,26798,26.798,False,False,False
1011,2019,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,False,1,12,18:33:19,25.498,25498,25.498,False,False,False
1011,2019,Bahrain Grand Prix,2,817,Daniel Ricciardo,Renault,renault,False,1,24,18:53:09,25.676,25676,25.676,False,False,False
1011,2019,Bahrain Grand Prix,2,807,Nico Hülkenberg,Renault,renault,False,2,32,19:06:16,25.253,25253,25.253,False,False,False
1011,2019,Bahrain Grand Prix,2,9,Robert Kubica,Williams,williams,True,1,11,18:32:04,24.667,24667,24.667,False,False,False
1011,2019,Bahrain Grand Prix,2,847,George Russell,Williams,williams,True,1,12,18:33:46,24.633,24633,24.633,False,False,False
1011,2019,Bahrain Grand Prix,2,847,George Russell,Williams,williams,True,2,26,18:57:17,24.912,24912,24.912,False,False,False
1011,2019,Bahrain Grand Prix,2,9,Robert Kubica,Williams,williams,True,2,27,18:59:03,24.313,24313,24.313,False,False,False
1012,2019,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,False,1,8,14:27:26,23.261,23261,23.261,False,False,False
1012,2019,Chinese Grand Prix,3,825,Kevin Magnussen,Haas F1 Team,haas,False,1,9,14:29:10,23.964,23964,23.964,False,False,False
1012,2019,Chinese Grand Prix,3,825,Kevin Magnussen,Haas F1 Team,haas,False,2,33,15:09:45,23.383,23383,23.383,False,False,False
1012,2019,Chinese Grand Prix,3,154,Romain Grosjean,Haas F1 Team,haas,False,2,35,15:12:56,23.520,23520,23.52,False,False,False
1012,2019,Chinese Grand Prix,3,815,Sergio Pérez,Racing Point,racing_point,False,1,20,14:47:27,23.733,23733,23.733,False,False,False
1012,2019,Chinese Grand Prix,3,840,Lance Stroll,Racing Point,racing_point,False,1,20,14:47:41,23.466,23466,23.466,False,False,False
1012,2019,Chinese Grand Prix,3,840,Lance Stroll,Racing Point,racing_point,False,2,44,15:27:57,23.515,23515,23.515,False,False,False
1012,2019,Chinese Grand Prix,3,807,Nico Hülkenberg,Renault,renault,False,1,11,14:32:24,24.107,24107,24.107,False,False,False
1012,2019,Chinese Grand Prix,3,817,Daniel Ricciardo,Renault,renault,False,1,18,14:44:01,23.506,23506,23.506,False,False,False
1012,2019,Chinese Grand Prix,3,847,George Russell,Williams,williams,True,1,22,14:51:29,24.332,24332,24.332,False,False,False
1012,2019,Chinese Grand Prix,3,9,Robert Kubica,Williams,williams,True,1,26,14:58:30,32.627,32627,32.627,False,False,False
1012,2019,Chinese Grand Prix,3,847,George Russell,Williams,williams,True,2,49,15:37:27,23.965,23965,23.965,False,False,False
1013,2019,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,False,1,7,16:26:55,20.118,20118,20.118,False,False,False
1013,2019,Azerbaijan Grand Prix,4,154,Romain Grosjean,Haas F1 Team,haas,False,1,34,17:16:33,20.906,20906,20.906,False,False,False
1013,2019,Azerbaijan Grand Prix,4,825,Kevin Magnussen,Haas F1 Team,haas,False,2,39,17:26:07,20.859,20859,20.859,False,False,False
1013,2019,Azerbaijan Grand Prix,4,815,Sergio Pérez,Racing Point,racing_point,False,1,10,16:32:13,20.939,20939,20.939,False,False,False
1013,2019,Azerbaijan Grand Prix,4,840,Lance Stroll,Racing Point,racing_point,False,1,10,16:32:27,23.099,23099,23.099,False,False,False
1013,2019,Azerbaijan Grand Prix,4,807,Nico Hülkenberg,Renault,renault,False,1,8,16:28:49,21.325,21325,21.325,False,False,False
1013,2019,Azerbaijan Grand Prix,4,817,Daniel Ricciardo,Renault,renault,False,1,10,16:32:28,20.884,20884,20.884,False,False,False
1013,2019,Azerbaijan Grand Prix,4,807,Nico Hülkenberg,Renault,renault,False,2,34,17:16:30,20.870,20870,20.87,False,False,False
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,True,1,14,16:40:06,15.069,15069,15.069,False,False,False
1013,2019,Azerbaijan Grand Prix,4,847,George Russell,Williams,williams,True,1,25,17:00:30,20.475,20475,20.475,False,False,False
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,True,2,23,16:57:00,21.037,21037,21.037,False,False,False
1013,2019,Azerbaijan Grand Prix,4,847,George Russell,Williams,williams,True,2,38,17:24:45,20.751,20751,20.751,False,False,False
1013,2019,Azerbaijan Grand Prix,4,9,Robert Kubica,Williams,williams,True,3,42,17:33:14,20.703,20703,20.703,False,False,False
1014,2019,Spanish Grand Prix,5,825,Kevin Magnussen,Haas F1 Team,haas,False,1,23,15:45:34,22.025,22025,22.025,False,False,False
1014,2019,Spanish Grand Prix,5,154,Romain Grosjean,Haas F1 Team,haas,False,1,26,15:49:40,22.379,22379,22.379,False,False,False
1014,2019,Spanish Grand Prix,5,825,Kevin Magnussen,Haas F1 Team,haas,False,2,45,16:16:29,22.992,22992,22.992,False,False,False
1014,2019,Spanish Grand Prix,5,154,Romain Grosjean,Haas F1 Team,haas,False,2,46,16:18:13,22.732,22732,22.732,False,False,False
1014,2019,Spanish Grand Prix,5,840,Lance Stroll,Racing Point,racing_point,False,1,22,15:44:26,23.321,23321,23.321,False,False,False
1014,2019,Spanish Grand Prix,5,815,Sergio Pérez,Racing Point,racing_point,False,1,24,15:47:11,22.781,22781,22.781,False,False,False
1014,2019,Spanish Grand Prix,5,815,Sergio Pérez,Racing Point,racing_point,False,2,45,16:17:06,22.896,22896,22.896,False,False,False
1014,2019,Spanish Grand Prix,5,817,Daniel Ricciardo,Renault,renault,False,1,24,15:47:07,22.379,22379,22.379,False,False,False
1014,2019,Spanish Grand Prix,5,807,Nico Hülkenberg,Renault,renault,False,1,35,16:02:40,22.193,22193,22.193,False,False,False
1014,2019,Spanish Grand Prix,5,817,Daniel Ricciardo,Renault,renault,False,2,45,16:16:58,22.702,22702,22.702,False,False,False
1014,2019,Spanish Grand Prix,5,9,Robert Kubica,Williams,williams,True,1,31,15:58:16,21.954,21954,21.954,False,False,False
1014,2019,Spanish Grand Prix,5,847,George Russell,Williams,williams,True,1,32,15:59:33,22.442,22442,22.442,False,False,False
1014,2019,Spanish Grand Prix,5,847,George Russell,Williams,williams,True,2,44,16:17:28,21.846,21846,21.846,False,False,False
1014,2019,Spanish Grand Prix,5,9,Robert Kubica,Williams,williams,True,2,44,16:17:59,22.142,22142,22.142,False,False,False
1015,2019,Monaco Grand Prix,6,825,Kevin Magnussen,Haas F1 Team,haas,False,1,11,15:27:55,25.419,25419,25.419,False,False,False
1015,2019,Monaco Grand Prix,6,154,Romain Grosjean,Haas F1 Team,haas,False,1,50,16:20:12,24.219,24219,24.219,False,False,False
1015,2019,Monaco Grand Prix,6,815,Sergio Pérez,Racing Point,racing_point,False,1,11,15:28:09,28.463,28463,28.463,False,False,False
1015,2019,Monaco Grand Prix,6,840,Lance Stroll,Racing Point,racing_point,False,1,39,16:06:35,24.591,24591,24.591,False,False,False
1015,2019,Monaco Grand Prix,6,807,Nico Hülkenberg,Renault,renault,False,1,9,15:24:59,25.532,25532,25.532,False,False,False
1015,2019,Monaco Grand Prix,6,817,Daniel Ricciardo,Renault,renault,False,1,11,15:27:55,24.269,24269,24.269,False,False,False
1015,2019,Monaco Grand Prix,6,847,George Russell,Williams,williams,True,1,10,15:26:35,26.165,26165,26.165,False,False,False
1015,2019,Monaco Grand Prix,6,9,Robert Kubica,Williams,williams,True,1,21,15:43:09,23.946,23946,23.946,False,False,False
1016,2019,Canadian Grand Prix,7,154,Romain Grosjean,Haas F1 Team,haas,False,1,34,14:57:56,24.071,24071,24.071,False,False,False
1016,2019,Canadian Grand Prix,7,825,Kevin Magnussen,Haas F1 Team,haas,False,1,39,15:04:54,24.381,24381,24.381,False,False,False
1016,2019,Canadian Grand Prix,7,815,Sergio Pérez,Racing Point,racing_point,False,1,11,14:27:40,24.076,24076,24.076,False,False,False
1016,2019,Canadian Grand Prix,7,840,Lance Stroll,Racing Point,racing_point,False,1,45,15:11:32,23.727,23727,23.727,False,False,False
1016,2019,Canadian Grand Prix,7,817,Daniel Ricciardo,Renault,renault,False,1,8,14:23:27,23.927,23927,23.927,False,False,False
1016,2019,Canadian Grand Prix,7,807,Nico Hülkenberg,Renault,renault,False,1,16,14:33:51,24.030,24030,24.03,False,False,False
1016,2019,Canadian Grand Prix,7,9,Robert Kubica,Williams,williams,True,1,8,14:24:00,25.210,25210,25.21,False,False,False
1016,2019,Canadian Grand Prix,7,847,George Russell,Williams,williams,True,1,9,14:25:14,23.686,23686,23.686,False,False,False
1016,2019,Canadian Grand Prix,7,9,Robert Kubica,Williams,williams,True,2,38,15:04:19,23.119,23119,23.119,False,False,False
1017,2019,French Grand Prix,8,825,Kevin Magnussen,Haas F1 Team,haas,False,1,16,15:39:52,30.832,30832,30.832,False,False,False
1017,2019,French Grand Prix,8,154,Romain Grosjean,Haas F1 Team,haas,False,1,31,16:04:18,30.837,30837,30.837,False,False,False
1017,2019,French Grand Prix,8,815,Sergio Pérez,Racing Point,racing_point,False,1,18,15:42:54,37.286,37286,37.286,False,False,False
